date,plot_id,crop,env_stability_90,env_stability_category,plot_health_90,plot_health_category,risk_score_90,risk_category,final_score_90,plot_score_category,plot_score_90,treatment,treatment_block,row_orientation,plot_area_m2,plant_density_plants_m2,greenhouse_id,farm_id,structure_type,heating_system,irrigation_system,farm_name,region,climate_zone,production_system
2025-05-13,P0083,Tomato,72.53914464148829,Excellent,25.67283098186195,Poor,52,Elevated,45.66219706400338,Fair,45.66219706400338,Control,D,South,20.86,12.51,GH004,F01,Glass,Natural Gas,Fertigation,BC Harvest 1,Chilliwack,Coastal,Mixed
2025-05-14,P0083,Tomato,73.91355551145395,Excellent,31.415707442114105,Poor,51.36,Elevated,52.028476362549696,Fair,52.028476362549696,Control,D,South,20.86,12.51,GH004,F01,Glass,Natural Gas,Fertigation,BC Harvest 1,Chilliwack,Coastal,Mixed
2025-05-15,P0083,Tomato,76.0057259459614,Excellent,47.471954332250384,Fair,46.24,Elevated,61.660873767662885,Good,61.660873767662885,Control,D,South,20.86,12.51,GH004,F01,Glass,Natural Gas,Fertigation,BC Harvest 1,Chilliwack,Coastal,Mixed
2025-05-16,P0083,Tomato,71.42348624112455,Good,51.361380909208656,Fair,46.8,Elevated,65.68679788703936,Good,65.68679788703936,Control,D,South,20.86,12.51,GH004,F01,Glass,Natural Gas,Fertigation,BC Harvest 1,Chilliwack,Coastal,Mixed
2025-05-17,P0083,Tomato,72.99818469158814,Excellent,63.66315516950737,Good,41.92,Elevated,72.60037127610823,Excellent,72.60037127610823,Control,D,South,20.86,12.51,GH004,F01,Glass,Natural Gas,Fertigation,BC Harvest 1,Chilliwack,Coastal,Mixed
2025-05-18,P0083,Tomato,74.3860567928987,Excellent,54.27603233315565,Good,42.4,Elevated,68.3085483639342,Good,68.3085483639342,Control,D,South,20.86,12.51,GH004,F01,Glass,Natural Gas,Fertigation,BC Harvest 1,Chilliwack,Coastal,Mixed
2025-05-19,P0083,Tomato,67.63894392943439,Good,63.673465467923954,Good,39.6,Elevated,70.56973173395492,Good,70.56973173395492,Control,D,South,20.86,12.51,GH004,F01,Glass,Natural Gas,Fertigation,BC Harvest 1,Chilliwack,Coastal,Mixed
2025-05-20,P0083,Tomato,53.030323696881894,Fair,68.47631185425064,Good,44.48,Elevated,67.4856699792046,Good,67.4856699792046,Control,D,South,20.86,12.51,GH004,F01,Glass,Natural Gas,Fertigation,BC Harvest 1,Chilliwack,Coastal,Mixed
2025-05-21,P0083,Tomato,50.8652841646478,Fair,61.170460548086666,Good,46.08,Elevated,62.91258619242084,Good,62.91258619242084,Control,D,South,20.86,12.51,GH004,F01,Glass,Natural Gas,Fertigation,BC Harvest 1,Chilliwack,Coastal,Mixed
2025-05-22,P0083,Tomato,58.374579250166455,Good,54.262342963845,Good,47.04,Elevated,62.21888889217175,Good,62.21888889217175,Control,D,South,20.86,12.51,GH004,F01,Glass,Natural Gas,Fertigation,BC Harvest 1,Chilliwack,Coastal,Mixed
2025-05-23,P0083,Tomato,52.46589470722357,Fair,68.12125821198211,Good,43.04,Elevated,67.08897415798496,Good,67.08897415798496,Control,D,South,20.86,12.51,GH004,F01,Glass,Natural Gas,Fertigation,BC Harvest 1,Chilliwack,Coastal,Mixed
2025-05-24,P0083,Tomato,46.6409870626811,Fair,52.8831902046234,Fair,52.48,Elevated,57.05337619729247,Good,57.05337619729247,Control,D,South,20.86,12.51,GH004,F01,Glass,Natural Gas,Fertigation,BC Harvest 1,Chilliwack,Coastal,Mixed
2025-05-25,P0083,Tomato,41.30402335764188,Fair,66.59633578186886,Good,50,Elevated,62.06581988777645,Good,62.06581988777645,Control,D,South,20.86,12.51,GH004,F01,Glass,Natural Gas,Fertigation,BC Harvest 1,Chilliwack,Coastal,Mixed
2025-05-26,P0083,Tomato,46.69135673661602,Fair,53.337620572357835,Fair,49.6,Elevated,57.30580201095215,Good,57.30580201095215,Control,D,South,20.86,12.51,GH004,F01,Glass,Natural Gas,Fertigation,BC Harvest 1,Chilliwack,Coastal,Mixed
2025-05-27,P0083,Tomato,50.86179387941227,Fair,43.427119515266426,Fair,52.32,Elevated,47.36755845450745,Fair,47.36755845450745,Control,D,South,20.86,12.51,GH004,F01,Glass,Natural Gas,Fertigation,BC Harvest 1,Chilliwack,Coastal,Mixed
2025-05-28,P0083,Tomato,37.717076478035295,Fair,55.54077991356429,Good,49.68,Elevated,55.02758023142675,Good,55.02758023142675,Control,D,South,20.86,12.51,GH004,F01,Glass,Natural Gas,Fertigation,BC Harvest 1,Chilliwack,Coastal,Mixed
2025-05-29,P0083,Tomato,37.54245877515582,Fair,56.78672828178504,Good,46.56,Elevated,55.600876500934824,Good,55.600876500934824,Control,D,South,20.86,12.51,GH004,F01,Glass,Natural Gas,Fertigation,BC Harvest 1,Chilliwack,Coastal,Mixed
2025-05-30,P0083,Tomato,38.11650283457597,Fair,50.20359538517687,Fair,52.56,Elevated,52.439370307821676,Fair,52.439370307821676,Control,D,South,20.86,12.51,GH004,F01,Glass,Natural Gas,Fertigation,BC Harvest 1,Chilliwack,Coastal,Mixed
2025-05-31,P0083,Tomato,41.69231276244554,Fair,56.372734548304585,Good,49.6,Elevated,56.9648408756915,Good,56.9648408756915,Control,D,South,20.86,12.51,GH004,F01,Glass,Natural Gas,Fertigation,BC Harvest 1,Chilliwack,Coastal,Mixed
2025-06-01,P0083,Tomato,48.65393219630316,Fair,51.38173039707138,Fair,47.52,Elevated,57.04727392954538,Good,57.04727392954538,Control,D,South,20.86,12.51,GH004,F01,Glass,Natural Gas,Fertigation,BC Harvest 1,Chilliwack,Coastal,Mixed
2025-06-02,P0083,Tomato,46.16689168633734,Fair,50.00294025698895,Fair,51.68,Elevated,48.06643177928979,Fair,48.06643177928979,Control,D,South,20.86,12.51,GH004,F01,Glass,Natural Gas,Fertigation,BC Harvest 1,Chilliwack,Coastal,Mixed
2025-06-03,P0083,Tomato,42.08273253451295,Fair,52.37126998105518,Fair,50.48,Elevated,55.058927571015445,Good,55.058927571015445,Control,D,South,20.86,12.51,GH004,F01,Glass,Natural Gas,Fertigation,BC Harvest 1,Chilliwack,Coastal,Mixed
2025-06-04,P0083,Tomato,54.890019997665696,Good,69.4863284637554,Good,40.480000000000004,Elevated,68.71066559062648,Good,68.71066559062648,Control,D,South,20.86,12.51,GH004,F01,Glass,Natural Gas,Fertigation,BC Harvest 1,Chilliwack,Coastal,Mixed
2025-06-05,P0083,Tomato,51.93777666080271,Fair,55.107911238370924,Good,46.32,Elevated,60.207688395282325,Good,60.207688395282325,Control,D,South,20.86,12.51,GH004,F01,Glass,Natural Gas,Fertigation,BC Harvest 1,Chilliwack,Coastal,Mixed
2025-06-06,P0083,Tomato,55.530454332726514,Good,74.77407822180422,Excellent,30.64,Moderate,71.66853192913125,Good,71.66853192913125,Control,D,South,20.86,12.51,GH004,F01,Glass,Natural Gas,Fertigation,BC Harvest 1,Chilliwack,Coastal,Mixed
2025-06-07,P0083,Tomato,50.65780917395577,Fair,79.92595514090644,Excellent,27.12,Moderate,72.46227063393636,Excellent,72.46227063393636,Control,D,South,20.86,12.51,GH004,F01,Glass,Natural Gas,Fertigation,BC Harvest 1,Chilliwack,Coastal,Mixed
2025-06-08,P0083,Tomato,49.14062793787154,Fair,72.18502141523365,Excellent,28.56,Moderate,67.91194488361208,Good,67.91194488361208,Control,D,South,20.86,12.51,GH004,F01,Glass,Natural Gas,Fertigation,BC Harvest 1,Chilliwack,Coastal,Mixed
2025-06-09,P0083,Tomato,43.04318494680763,Fair,68.80390987646611,Good,33.04,Moderate,63.859815049985,Good,63.859815049985,Control,D,South,20.86,12.51,GH004,F01,Glass,Natural Gas,Fertigation,BC Harvest 1,Chilliwack,Coastal,Mixed
2025-06-10,P0083,Tomato,48.9957444630833,Fair,64.85940214978535,Good,33.120000000000005,Moderate,64.09615389226948,Good,64.09615389226948,Control,D,South,20.86,12.51,GH004,F01,Glass,Natural Gas,Fertigation,BC Harvest 1,Chilliwack,Coastal,Mixed
2025-06-11,P0083,Tomato,54.993555663873565,Good,47.22827803010519,Fair,38.4,Elevated,51.6620115917776,Fair,51.6620115917776,Control,D,South,20.86,12.51,GH004,F01,Glass,Natural Gas,Fertigation,BC Harvest 1,Chilliwack,Coastal,Mixed
2025-06-12,P0083,Tomato,49.0756116115582,Fair,71.14306457609855,Good,32.4,Moderate,67.35233663932107,Good,67.35233663932107,Control,D,South,20.86,12.51,GH004,F01,Glass,Natural Gas,Fertigation,BC Harvest 1,Chilliwack,Coastal,Mixed
2025-06-13,P0083,Tomato,53.531668131760675,Fair,52.65304962053336,Fair,39.68,Elevated,59.55294340976913,Good,59.55294340976913,Control,D,South,20.86,12.51,GH004,F01,Glass,Natural Gas,Fertigation,BC Harvest 1,Chilliwack,Coastal,Mixed
2025-06-14,P0083,Tomato,48.46203882868245,Fair,65.56139885252671,Good,42.32,Elevated,64.25378723946665,Good,64.25378723946665,Control,D,South,20.86,12.51,GH004,F01,Glass,Natural Gas,Fertigation,BC Harvest 1,Chilliwack,Coastal,Mixed
2025-06-15,P0083,Tomato,62.348713342789694,Good,61.46369565059928,Good,41.84,Elevated,67.42558675316732,Good,67.42558675316732,Control,D,South,20.86,12.51,GH004,F01,Glass,Natural Gas,Fertigation,BC Harvest 1,Chilliwack,Coastal,Mixed
2025-06-16,P0083,Tomato,66.95174920364344,Good,33.20727766344591,Poor,51.12,Elevated,50.35779758781656,Fair,50.35779758781656,Control,D,South,20.86,12.51,GH004,F01,Glass,Natural Gas,Fertigation,BC Harvest 1,Chilliwack,Coastal,Mixed
2025-06-17,P0083,Tomato,49.13695270391553,Fair,22.333900472161886,Poor,61.68,High,35.917891215815715,Poor,35.917891215815715,Control,D,South,20.86,12.51,GH004,F01,Glass,Natural Gas,Fertigation,BC Harvest 1,Chilliwack,Coastal,Mixed
2025-06-18,P0083,Tomato,47.69683511876959,Fair,42.24602826171934,Fair,58.24,High,45.70786915198221,Fair,45.70786915198221,Control,D,South,20.86,12.51,GH004,F01,Glass,Natural Gas,Fertigation,BC Harvest 1,Chilliwack,Coastal,Mixed
2025-06-19,P0083,Tomato,49.574527902054875,Fair,69.10343826089604,Good,46.72,Elevated,66.49478859452014,Good,66.49478859452014,Control,D,South,20.86,12.51,GH004,F01,Glass,Natural Gas,Fertigation,BC Harvest 1,Chilliwack,Coastal,Mixed
2025-06-20,P0083,Tomato,48.71253508343647,Fair,74.78541998511511,Excellent,44.4,Elevated,69.08428166407117,Good,69.08428166407117,Control,D,South,20.86,12.51,GH004,F01,Glass,Natural Gas,Fertigation,BC Harvest 1,Chilliwack,Coastal,Mixed
2025-06-21,P0083,Tomato,57.93253727312325,Good,70.75446745738165,Good,33.92,Moderate,59.56084153388858,Good,59.56084153388858,Control,D,South,20.86,12.51,GH004,F01,Glass,Natural Gas,Fertigation,BC Harvest 1,Chilliwack,Coastal,Mixed
2025-06-22,P0083,Tomato,53.90519687716404,Fair,50.88621688484653,Fair,44.72,Elevated,55.62585657488079,Good,55.62585657488079,Control,D,South,20.86,12.51,GH004,F01,Glass,Natural Gas,Fertigation,BC Harvest 1,Chilliwack,Coastal,Mixed
2025-06-23,P0083,Tomato,41.71571455883314,Fair,69.78160507255953,Good,44.08,Elevated,63.85743879157123,Good,63.85743879157123,Control,D,South,20.86,12.51,GH004,F01,Glass,Natural Gas,Fertigation,BC Harvest 1,Chilliwack,Coastal,Mixed
2025-06-24,P0083,Tomato,43.24115126252824,Fair,67.22499943571025,Good,45.44,Elevated,63.12445609365699,Good,63.12445609365699,Control,D,South,20.86,12.51,GH004,F01,Glass,Natural Gas,Fertigation,BC Harvest 1,Chilliwack,Coastal,Mixed
2025-06-25,P0083,Tomato,44.99575320192845,Fair,70.53068630021741,Good,42.32,Elevated,54.09271842913678,Good,54.09271842913678,Control,D,South,20.86,12.51,GH004,F01,Glass,Natural Gas,Fertigation,BC Harvest 1,Chilliwack,Coastal,Mixed
2025-06-26,P0083,Tomato,46.56801292183189,Fair,66.34445505536416,Good,41.760000000000005,Elevated,63.936259327774465,Good,63.936259327774465,Control,D,South,20.86,12.51,GH004,F01,Glass,Natural Gas,Fertigation,BC Harvest 1,Chilliwack,Coastal,Mixed
2025-06-27,P0083,Tomato,43.91861919634488,Fair,71.71995102989203,Good,42.16,Elevated,46.72993187119064,Fair,46.72993187119064,Control,D,South,20.86,12.51,GH004,F01,Glass,Natural Gas,Fertigation,BC Harvest 1,Chilliwack,Coastal,Mixed
2025-06-28,P0083,Tomato,43.187407130799606,Fair,47.00333364010967,Fair,52.72,Elevated,52.72284874273315,Fair,52.72284874273315,Control,D,South,20.86,12.51,GH004,F01,Glass,Natural Gas,Fertigation,BC Harvest 1,Chilliwack,Coastal,Mixed
2025-06-29,P0083,Tomato,37.23527652382096,Fair,64.15778817112582,Good,54.08,High,59.26825919169411,Good,59.26825919169411,Control,D,South,20.86,12.51,GH004,F01,Glass,Natural Gas,Fertigation,BC Harvest 1,Chilliwack,Coastal,Mixed
2025-06-30,P0083,Tomato,52.3366250021307,Fair,68.9816217454658,Good,44.32,Elevated,67.48155019904105,Good,67.48155019904105,Control,D,South,20.86,12.51,GH004,F01,Glass,Natural Gas,Fertigation,BC Harvest 1,Chilliwack,Coastal,Mixed
2025-07-01,P0083,Tomato,49.727299330639674,Fair,48.07640884751051,Fair,52.56,Elevated,49.926215876939395,Fair,49.926215876939395,Control,D,South,20.86,12.51,GH004,F01,Glass,Natural Gas,Fertigation,BC Harvest 1,Chilliwack,Coastal,Mixed
2025-07-02,P0083,Tomato,54.84246362373686,Good,64.42108874476372,Good,40.64,Elevated,66.09225874013518,Good,66.09225874013518,Control,D,South,20.86,12.51,GH004,F01,Glass,Natural Gas,Fertigation,BC Harvest 1,Chilliwack,Coastal,Mixed
2025-07-03,P0083,Tomato,63.39935187255574,Good,70.306955753602,Good,34.4,Moderate,72.36457763046921,Excellent,72.36457763046921,Control,D,South,20.86,12.51,GH004,F01,Glass,Natural Gas,Fertigation,BC Harvest 1,Chilliwack,Coastal,Mixed
2025-07-04,P0083,Tomato,63.15945007260882,Good,48.097174862893695,Fair,43.2,Elevated,44.01043576618929,Fair,44.01043576618929,Control,D,South,20.86,12.51,GH004,F01,Glass,Natural Gas,Fertigation,BC Harvest 1,Chilliwack,Coastal,Mixed
2025-07-05,P0083,Tomato,62.6803453665284,Good,56.473874548100504,Good,43.44,Elevated,64.9899481625859,Good,64.9899481625859,Control,D,South,20.86,12.51,GH004,F01,Glass,Natural Gas,Fertigation,BC Harvest 1,Chilliwack,Coastal,Mixed
2025-07-06,P0083,Tomato,73.28021210138535,Excellent,57.20216599615432,Good,31.28,Moderate,69.39063518822928,Good,69.39063518822928,Control,D,South,20.86,12.51,GH004,F01,Glass,Natural Gas,Fertigation,BC Harvest 1,Chilliwack,Coastal,Mixed
2025-07-07,P0083,Tomato,67.53776975696958,Good,48.24110460406085,Fair,37.760000000000005,Elevated,62.60879009985798,Good,62.60879009985798,Control,D,South,20.86,12.51,GH004,F01,Glass,Natural Gas,Fertigation,BC Harvest 1,Chilliwack,Coastal,Mixed
2025-07-08,P0083,Tomato,57.04557250070259,Good,58.94859472192099,Good,44.72,Elevated,64.11978953071036,Good,64.11978953071036,Control,D,South,20.86,12.51,GH004,F01,Glass,Natural Gas,Fertigation,BC Harvest 1,Chilliwack,Coastal,Mixed
2025-07-09,P0083,Tomato,56.14458798063874,Good,59.44843957398111,Good,47.2,Elevated,64.03411794430123,Good,64.03411794430123,Control,D,South,20.86,12.51,GH004,F01,Glass,Natural Gas,Fertigation,BC Harvest 1,Chilliwack,Coastal,Mixed
2025-07-10,P0083,Tomato,58.369044975149535,Good,65.96300589159279,Good,44.48,Elevated,68.22355221530833,Good,68.22355221530833,Control,D,South,20.86,12.51,GH004,F01,Glass,Natural Gas,Fertigation,BC Harvest 1,Chilliwack,Coastal,Mixed
2025-07-11,P0083,Tomato,56.07185780265443,Good,62.12346525447711,Good,45.92,Elevated,65.37976544934264,Good,65.37976544934264,Control,D,South,20.86,12.51,GH004,F01,Glass,Natural Gas,Fertigation,BC Harvest 1,Chilliwack,Coastal,Mixed
2025-07-12,P0083,Tomato,54.80553452934395,Good,53.67971445058417,Fair,47.6,Elevated,60.56393363640831,Good,60.56393363640831,Control,D,South,20.86,12.51,GH004,F01,Glass,Natural Gas,Fertigation,BC Harvest 1,Chilliwack,Coastal,Mixed
2025-07-13,P0083,Tomato,69.02836697696713,Good,69.06679794479093,Good,36.4,Elevated,73.8663358388736,Excellent,73.8663358388736,Control,D,South,20.86,12.51,GH004,F01,Glass,Natural Gas,Fertigation,BC Harvest 1,Chilliwack,Coastal,Mixed
2025-07-14,P0083,Tomato,66.42915470940547,Good,66.57426407644536,Good,36.8,Elevated,71.59932461725306,Good,71.59932461725306,Control,D,South,20.86,12.51,GH004,F01,Glass,Natural Gas,Fertigation,BC Harvest 1,Chilliwack,Coastal,Mixed
2025-07-15,P0083,Tomato,74.70955988134261,Excellent,70.57932552757464,Good,25.119999999999997,Moderate,76.80106123241474,Excellent,76.80106123241474,Control,D,South,20.86,12.51,GH004,F01,Glass,Natural Gas,Fertigation,BC Harvest 1,Chilliwack,Coastal,Mixed
2025-07-16,P0083,Tomato,63.0985274109405,Good,65.11595445156327,Good,25.52,Moderate,69.58539408148442,Good,69.58539408148442,Control,D,South,20.86,12.51,GH004,F01,Glass,Natural Gas,Fertigation,BC Harvest 1,Chilliwack,Coastal,Mixed
2025-07-17,P0083,Tomato,65.52973494497043,Good,57.968307623991294,Good,28.96,Moderate,66.8396050373122,Good,66.8396050373122,Control,D,South,20.86,12.51,GH004,F01,Glass,Natural Gas,Fertigation,BC Harvest 1,Chilliwack,Coastal,Mixed
2025-07-18,P0083,Tomato,65.90669207578466,Good,49.545415745892754,Fair,32.239999999999995,Moderate,62.658750596579026,Good,62.658750596579026,Control,D,South,20.86,12.51,GH004,F01,Glass,Natural Gas,Fertigation,BC Harvest 1,Chilliwack,Coastal,Mixed
2025-07-19,P0083,Tomato,63.233205099724,Good,63.98574570020587,Good,30,Moderate,69.05634213301676,Good,69.05634213301676,Control,D,South,20.86,12.51,GH004,F01,Glass,Natural Gas,Fertigation,BC Harvest 1,Chilliwack,Coastal,Mixed
2025-07-20,P0083,Tomato,63.042004844415366,Good,42.76487875429304,Fair,39.44,Elevated,53.31011929307292,Fair,53.31011929307292,Control,D,South,20.86,12.51,GH004,F01,Glass,Natural Gas,Fertigation,BC Harvest 1,Chilliwack,Coastal,Mixed
2025-07-21,P0083,Tomato,51.803394487806045,Fair,62.55956131860348,Good,39.120000000000005,Elevated,52.67645073350332,Fair,52.67645073350332,Control,D,South,20.86,12.51,GH004,F01,Glass,Natural Gas,Fertigation,BC Harvest 1,Chilliwack,Coastal,Mixed
2025-07-22,P0083,Tomato,51.34380851024719,Fair,48.25542700319385,Fair,46.88,Elevated,56.46418692708893,Good,56.46418692708893,Control,D,South,20.86,12.51,GH004,F01,Glass,Natural Gas,Fertigation,BC Harvest 1,Chilliwack,Coastal,Mixed
2025-07-23,P0083,Tomato,60.157447756862084,Good,44.95772682176361,Fair,46.56,Elevated,55.209711246207824,Good,55.209711246207824,Control,D,South,20.86,12.51,GH004,F01,Glass,Natural Gas,Fertigation,BC Harvest 1,Chilliwack,Coastal,Mixed
2025-07-24,P0083,Tomato,57.50935275773324,Good,40.41086351153824,Fair,51.92,Elevated,49.22026956480519,Fair,49.22026956480519,Control,D,South,20.86,12.51,GH004,F01,Glass,Natural Gas,Fertigation,BC Harvest 1,Chilliwack,Coastal,Mixed
2025-07-25,P0083,Tomato,53.75286725232679,Fair,44.41667256850894,Fair,56.96,High,50.363897544560295,Fair,50.363897544560295,Control,D,South,20.86,12.51,GH004,F01,Glass,Natural Gas,Fertigation,BC Harvest 1,Chilliwack,Coastal,Mixed
2025-07-26,P0083,Tomato,51.21658052866651,Fair,41.615168101467695,Fair,57.12,High,46.81032088854075,Fair,46.81032088854075,Control,D,South,20.86,12.51,GH004,F01,Glass,Natural Gas,Fertigation,BC Harvest 1,Chilliwack,Coastal,Mixed
2025-07-27,P0083,Tomato,47.318084698748066,Fair,48.14770493972153,Fair,58.16,High,54.87954553032112,Good,54.87954553032112,Control,D,South,20.86,12.51,GH004,F01,Glass,Natural Gas,Fertigation,BC Harvest 1,Chilliwack,Coastal,Mixed
2025-07-28,P0083,Tomato,43.81443565124611,Fair,58.92864463366119,Good,50.96,Elevated,59.083145101958785,Good,59.083145101958785,Control,D,South,20.86,12.51,GH004,F01,Glass,Natural Gas,Fertigation,BC Harvest 1,Chilliwack,Coastal,Mixed
2025-07-29,P0083,Tomato,43.20921701026792,Fair,53.41420771741199,Fair,53.2,Elevated,56.022282605797194,Good,56.022282605797194,Control,D,South,20.86,12.51,GH004,F01,Glass,Natural Gas,Fertigation,BC Harvest 1,Chilliwack,Coastal,Mixed
2025-07-30,P0083,Tomato,48.94687474898668,Fair,65.00138465737896,Good,47.12,Elevated,64.15047819676539,Good,64.15047819676539,Control,D,South,20.86,12.51,GH004,F01,Glass,Natural Gas,Fertigation,BC Harvest 1,Chilliwack,Coastal,Mixed
2025-07-31,P0083,Tomato,36.56250554202617,Fair,65.94316240845991,Good,48.64,Elevated,59.92923592364888,Good,59.92923592364888,Control,D,South,20.86,12.51,GH004,F01,Glass,Natural Gas,Fertigation,BC Harvest 1,Chilliwack,Coastal,Mixed
2025-08-01,P0083,Tomato,45.468923688216385,Fair,63.02720505143307,Good,36.8,Elevated,61.81574853208694,Good,61.81574853208694,Control,D,South,20.86,12.51,GH004,F01,Glass,Natural Gas,Fertigation,BC Harvest 1,Chilliwack,Coastal,Mixed
2025-08-02,P0083,Tomato,40.30270065761371,Fair,62.83003945952477,Good,36.879999999999995,Elevated,59.7519230420547,Good,59.7519230420547,Control,D,South,20.86,12.51,GH004,F01,Glass,Natural Gas,Fertigation,BC Harvest 1,Chilliwack,Coastal,Mixed
2025-08-03,P0083,Tomato,32.05453516227583,Poor,70.25464566895738,Good,31.44,Moderate,60.43007901350707,Good,60.43007901350707,Control,D,South,20.86,12.51,GH004,F01,Glass,Natural Gas,Fertigation,BC Harvest 1,Chilliwack,Coastal,Mixed
2025-08-04,P0083,Tomato,37.83089590904248,Fair,43.2164645825127,Fair,43.76,Elevated,43.06442720828559,Fair,43.06442720828559,Control,D,South,20.86,12.51,GH004,F01,Glass,Natural Gas,Fertigation,BC Harvest 1,Chilliwack,Coastal,Mixed
2025-08-05,P0083,Tomato,39.04263672576894,Fair,70.90428899675462,Good,33.84,Moderate,63.41830988748982,Good,63.41830988748982,Control,D,South,20.86,12.51,GH004,F01,Glass,Natural Gas,Fertigation,BC Harvest 1,Chilliwack,Coastal,Mixed
2025-08-06,P0083,Tomato,37.76667332667989,Fair,72.42637351405514,Excellent,33.28,Moderate,63.71497369999382,Good,63.71497369999382,Control,D,South,20.86,12.51,GH004,F01,Glass,Natural Gas,Fertigation,BC Harvest 1,Chilliwack,Coastal,Mixed
2025-08-07,P0083,Tomato,39.43936497228649,Fair,63.58263435135096,Good,36.4,Elevated,59.810308156321746,Good,59.810308156321746,Control,D,South,20.86,12.51,GH004,F01,Glass,Natural Gas,Fertigation,BC Harvest 1,Chilliwack,Coastal,Mixed
2025-08-08,P0083,Tomato,38.444400859972646,Fair,54.505850105157755,Good,43.12,Elevated,54.77258332521687,Good,54.77258332521687,Control,D,South,20.86,12.51,GH004,F01,Glass,Natural Gas,Fertigation,BC Harvest 1,Chilliwack,Coastal,Mixed
2025-08-09,P0083,Tomato,47.7314136654904,Fair,59.743938683719776,Good,42.56,Elevated,60.98972085787134,Good,60.98972085787134,Control,D,South,20.86,12.51,GH004,F01,Glass,Natural Gas,Fertigation,BC Harvest 1,Chilliwack,Coastal,Mixed
2025-08-10,P0083,Tomato,44.353105019521905,Fair,49.78347213713835,Fair,49.2,Elevated,50.384491789649665,Fair,50.384491789649665,Control,D,South,20.86,12.51,GH004,F01,Glass,Natural Gas,Fertigation,BC Harvest 1,Chilliwack,Coastal,Mixed
